0.000000000000000000e+00,5.910298883731074403e-06,1.600405579364753874e-04,1.027889525943260877e-03,3.663771926203760517e-03,9.462481047354871777e-03,1.994457974116147295e-02,3.655198817649465276e-02,6.047561822498373485e-02,9.250611577670958541e-02,1.328923136037991337e-01,1.812097686058913582e-01,2.000000000000000111e-01,2.570463516682318650e-01,3.181614065593392771e-01,3.807269159402252856e-01,4.418134337276127810e-01,4.984364658050235986e-01,5.478129779249728548e-01,5.875915889348789500e-01,6.000000000007544854e-01,6.237425323254909282e-01,6.348996301588507585e-01,6.333596664981668845e-01,6.195177847449520048e-01,5.940791538553249485e-01,5.578530983614035099e-01,5.115827724940671395e-01,5.000000000000000000e-01,4.422188200710620576e-01,3.754734034105658425e-01,3.001858179875711574e-01,2.170538715766876237e-01,2.000000000000000111e-01,1.091452353297731187e-01,1.408577307630264758e-02,-8.255713410090141646e-02,-1.778679603248534968e-01,-2.686937328281785442e-01,-3.517816266420760174e-01,-4.240918764044311895e-01,-4.832513648442375853e-01,-5.280296235984939246e-01,-5.586809234158363058e-01,-5.770036374983542604e-01,-5.860211337293508294e-01,-5.892870888301866561e-01,-5.899623200838610693e-01,-5.899999981565455798e-01
0.000000000000000000e+00,3.688613849622235613e-05,9.574229516263926864e-04,5.876030493493103121e-03,1.996296202784590343e-02,4.906272663932944450e-02,9.836888099848763167e-02,1.716862131006004211e-01,2.712907032276629105e-01,3.981067592892837959e-01,5.518600850819453951e-01,7.310331508670064871e-01,8.000000000000000444e-01,1.008988972508752413e+00,1.235707752530697201e+00,1.476155166376574179e+00,1.726302018334255006e+00,1.982411887550316276e+00,2.241257681331140894e+00,2.500266225377972162e+00,2.599999999998273470e+00,2.856434350742853123e+00,3.110051513637321907e+00,3.360806364219814046e+00,3.609127093233693628e+00,3.855675182287726876e+00,4.101091129708623662e+00,4.345744633168457938e+00,4.400000000000000355e+00,4.643500197317750988e+00,4.885104385103018032e+00,5.123209020096481048e+00,5.355544955706930565e+00,5.400000000000000355e+00,5.621703305749332635e+00,5.830896264947176277e+00,6.024324451538487502e+00,6.199122829229319898e+00,6.352887857739737854e+00,6.483751830429435259e+00,6.590570034784696496e+00,6.673204538169728472e+00,6.732806329855863581e+00,6.771960196649040142e+00,6.794564073438944085e+00,6.805366691692569248e+00,6.809184148310412077e+00,6.809957534355423725e+00,6.809999997952671968e+00
0.000000000000000000e+00,1.080416766630237981e-05,2.691586413900490639e-04,1.573671666550079465e-03,5.049385778642463858e-03,1.160799676560894493e-02,2.154471200060657440e-02,3.444239893401885438e-02,4.935412621202640154e-02,6.512370775684701851e-02,8.068042420081897315e-02,9.520871631284644199e-02,1.000000000000000056e-01,1.124927224723220598e-01,1.237197466282322356e-01,1.344372279953796323e-01,1.456883292181055667e-01,1.585693762315235344e-01,1.739497757977395143e-01,1.922090389041789249e-01,2.000000000000357603e-01,2.216209754616495498e-01,2.442375590522425921e-01,2.659699551940945539e-01,2.846054945559165494e-01,2.979237408477634075e-01,3.040409357856013184e-01,3.017183236940230162e-01,2.999999999999999889e-01,2.869461415972038298e-01,2.658840872907679564e-01,2.383776870386756230e-01,2.065275061805418311e-01,2.000000000000000111e-01,1.659922878291122117e-01,1.325784839548439786e-01,1.015771240370666462e-01,7.432888983505389624e-02,5.163983701865021425e-02,3.378900756303831326e-02,2.059180155397840467e-02,1.150541635624463890e-02,5.759380942498977009e-03,2.492719743025667047e-03,8.795736585920730516e-04,2.271858792132867844e-04,3.402687077082994227e-05,1.486329275393605265e-06,5.906425348811694676e-11
0.000000000000000000e+00,-3.014610980719322875e+00,-3.023153809229908173e+00,-3.033052232320159636e+00,-3.044314569615889976e+00,-3.056781657059887802e+00,-3.070051346246622348e+00,-3.083438391361156494e+00,-3.096023831227030509e+00,-3.106821052339750810e+00,-3.114992610836148756e+00,-3.119929096809503921e+00,-3.120787020633336795e+00,-3.120181394330778346e+00,-3.114372155411057275e+00,-3.102593819305166978e+00,-3.084175242656316485e+00,-3.058656410335261810e+00,-3.025955336591906963e+00,-2.986524050372272754e+00,-2.969699833170802439e+00,-2.922978321645235411e+00,-2.873357083585929672e+00,-2.823187556715750723e+00,-2.774625845128744217e+00,-2.729129512153936954e+00,-2.687171232200569193e+00,-2.648257091719717238e+00,-2.639913145595703003e+00,-2.603099960172927219e+00,-2.566595628523233419e+00,-2.529556084948844319e+00,-2.491811589109447223e+00,-2.484379267884507581e+00,-2.446441585640249716e+00,-2.409147629323198814e+00,-2.372685171609500543e+00,-2.337421622585511560e+00,-2.303989144460379279e+00,-2.273060723121924198e+00,-2.245135863243772345e+00,-2.220446470962077257e+00,-2.198972040901589597e+00,-2.180510364969181047e+00,-2.164756975133066863e+00,-2.151369022476048887e+00,-2.140007407114533855e+00,-2.130360122562725778e+00,-2.122153822104200671e+00
-5.922626002529906348e-12,5.713397162491888918e-04,7.466399824976539638e-03,3.081861465237499542e-02,7.934102056057666663e-02,1.577448679476143589e-01,2.664023176191103182e-01,4.019125530849758654e-01,5.577152382726056068e-01,7.243798480802944306e-01,8.896839971269301373e-01,1.039078489986200449e+00,1.085237750079977692e+00,1.189586112031992382e+00,1.246215487582818859e+00,1.246552505635478258e+00,1.186873276137201394e+00,1.068693506229653645e+00,8.984672961784292422e-01,6.868444740407229077e-01,5.967984491875000241e-01,3.503818495553768231e-01,9.557954751842932806e-02,-1.557931998470834245e-01,-3.954606588776444775e-01,-6.193283577102345339e-01,-8.272023574465788842e-01,-1.021685290768411747e+00,-1.063459672713312099e+00,-1.246505389517292839e+00,-1.422002027377189837e+00,-1.587246150258975419e+00,-1.734112053351776428e+00,-1.759697111891790788e+00,-1.867282522741733786e+00,-1.926299625212358979e+00,-1.929691762512056652e+00,-1.872189653017535038e+00,-1.749892182109168637e+00,-1.563333829813426501e+00,-1.320999297259299876e+00,-1.041157200937683491e+00,-7.507960097346223494e-01,-4.813567056913776732e-01,-2.618679554262071107e-01,-1.110008851348389669e-01,-3.047185806845931211e-02,-3.132959370198307170e-03,-1.199133301099664095e-06
-2.005281998686434014e-11,3.535745544907760267e-03,4.382517532896643836e-02,1.706730257967620790e-01,4.127511319969042747e-01,7.687959179117711539e-01,1.216164382097985053e+00,1.724038332430009923e+00,2.263161613303859898e+00,2.808590058202215189e+00,3.336528890067231856e+00,3.820927281470758885e+00,3.977187143218067877e+00,4.370023502638073154e+00,4.685282903844831814e+00,4.919068931611145779e+00,5.074281336149275567e+00,5.159312176558406904e+00,5.185896998510060030e+00,5.168441581268027996e+00,5.153377884575004231e+00,5.101670836483249261e+00,5.042931278920917748e+00,4.988771725547821667e+00,4.946347759188127746e+00,4.917795234270040616e+00,4.900150062130763651e+00,4.885644285392399588e+00,4.881745825846644848e+00,4.855245126909460751e+00,4.803575350494437401e+00,4.712994211539720979e+00,4.571055832237049366e+00,4.536539766152738906e+00,4.320278734573705037e+00,4.036497596858655612e+00,3.691068788744973794e+00,3.292834650105694649e+00,2.851477288464553173e+00,2.379166281115907999e+00,1.893001257173630325e+00,1.416160754797870069e+00,9.765631027734895664e-01,6.027394295388601719e-01,3.175132566885503493e-01,1.309754878983593329e-01,3.513795814603426493e-02,3.543062025613608057e-03,1.333879176002028544e-06
-8.639881388107467154e-13,1.027500440169211177e-03,1.208043912327835812e-02,4.405127350295320182e-02,9.815808486568457225e-02,1.652002547611981786e-01,2.308096816863465239e-01,2.818260096992681318e-01,3.106854644269212429e-01,3.164740157145238264e-01,3.030567099510346196e-01,2.764561388900919070e-01,2.653322933439997700e-01,2.353515579136744584e-01,2.163109707255556902e-01,2.159431356529046275e-01,2.378523103347369438e-01,2.803791892074668501e-01,3.361610825848143080e-01,3.932784507613540370e-01,4.126894602453258787e-01,4.477989904192121728e-01,4.505108594225147867e-01,4.112986981883570703e-01,3.266039035146708902e-01,1.997413023381196251e-01,4.074259909320525341e-02,-1.349300095298984481e-01,-1.743825621581127361e-01,-3.451793227779786366e-01,-4.919983732215906791e-01,-6.011453999662063064e-01,-6.650353171980314393e-01,-6.720301955296414942e-01,-6.809718725909149617e-01,-6.494772078271981997e-01,-5.860894241646451563e-01,-5.011560540508078754e-01,-4.054977088057007406e-01,-3.091867712361579534e-01,-2.205552161830917623e-01,-1.455150292979722204e-01,-8.723895997155803328e-02,-4.621360996461829074e-02,-2.064112491710387576e-02,-7.130021538920172652e-03,-1.579948912185824561e-03,-1.294479615674415385e-04,-3.877595489143459417e-08
3.000000000000000000e+01,3.000000000000000000e+01,1.708565702117077478e+00,1.979684618050330025e+00,2.252467459146034745e+00,2.493417488799570592e+00,2.653937837346934003e+00,2.677409022906787062e+00,2.517087973174798599e+00,2.159444222544044223e+00,1.634311699279591634e+00,9.872971946709934166e-01,1.715847647665619813e-01,1.211252605116708569e-01,1.161847783944176538e+00,2.355667221178098014e+00,3.683715329770090197e+00,5.103766464210894860e+00,6.540214748670951650e+00,7.886257243926839244e+00,3.364843440294019938e+00,9.344302305113437512e+00,9.924247611861165552e+00,1.003390537403577021e+01,9.712342317401340352e+00,9.099266594961441967e+00,8.391655990673559273e+00,7.782828096170351095e+00,1.668789224802857296e+00,7.362637084555184508e+00,7.300866329938787480e+00,7.407908714877790679e+00,7.548899167879397964e+00,1.486464244987904193e+00,7.587536448851583515e+00,7.458791263410209815e+00,7.292491542739663934e+00,7.052709804797775206e+00,6.686495625026414480e+00,6.185684267691017091e+00,5.584971975630412366e+00,4.937878456339056754e+00,4.294886012097567374e+00,3.692335186481726428e+00,3.150677967222833331e+00,2.677590531403568619e+00,2.272323072302971703e+00,1.929456910361583288e+00,1.641260091704993762e+00
2.268221866122346674e-11,4.340748238994917435e-02,2.682799557721744499e-01,6.956256370825730784e-01,1.261023360427383722e+00,1.876141601711657003e+00,2.458598155106525240e+00,2.939852420023322921e+00,3.260822257239973432e+00,3.364917372824942632e+00,3.198181188504150896e+00,2.726233157116560335e+00,2.488320403933853342e+00,1.645326661003812641e+00,5.907445174188842296e-01,-5.897760882482644407e-01,-1.792228435141435927e+00,-2.913208055029955723e+00,-3.859923526681449335e+00,-4.559161152414965557e+00,-4.753318301306303617e+00,-5.056256447439572810e+00,-5.095960359783194171e+00,-4.931142834496982097e+00,-4.642005588921308323e+00,-4.312440348103741883e+00,-4.011750458202479663e+00,-3.780821359996651587e+00,-3.740372953342919082e+00,-3.585675817064712945e+00,-3.426454770244437231e+00,-3.154403470236727625e+00,-2.682090836470089279e+00,-2.557148723674765645e+00,-1.697042730532153154e+00,-6.425065151622658677e-01,5.244336898149701831e-01,1.789821616340373289e+00,3.101568501630135088e+00,4.333152428571690251e+00,5.298993346160822071e+00,5.803277650340159965e+00,5.704006205598865620e+00,4.974039687694094880e+00,3.740915127853654099e+00,2.287207538820524633e+00,9.932105030988225280e-01,2.037096037597052600e-01,6.225781755802017869e-04
8.102377977509772705e-11,2.650828686376829890e-01,1.525955989960792181e+00,3.645640923285415003e+00,6.029814159629591330e+00,8.131712753113419012e+00,9.656885133082170114e+00,1.055968688792325239e+01,1.092342131146735795e+01,1.081602450286257522e+01,1.021319481081280856e+01,9.080866413070452836e+00,8.586680323492387856e+00,7.103492520889350459e+00,5.492441691615192134e+00,3.869399121315892920e+00,2.367897366316035868e+00,1.072600907236655576e+00,3.882452480737352829e-02,-6.811746426524845077e-01,-8.699370810858340075e-01,-1.149430499400510897e+00,-1.160906582094121120e+00,-9.814726749719958621e-01,-7.083447880326902979e-01,-4.437086548342925596e-01,-2.883431858250411484e-01,-3.307332794818229615e-01,-3.731900086545792972e-01,-7.351992043503410290e-01,-1.376929721755379976e+00,-2.289769078051149265e+00,-3.415835154389210260e+00,-3.657591484492266787e+00,-5.008658074322687170e+00,-6.319978108139903128e+00,-7.467174338602328376e+00,-8.430608794914233428e+00,-9.184034064468933778e+00,-9.651847287259830210e+00,-9.717059784561705271e+00,-9.262095243384784737e+00,-8.224529378203971675e+00,-6.649883991466118971e+00,-4.723588354376744292e+00,-2.764220829470303897e+00,-1.160143656465407958e+00,-2.316438229057098397e-01,-6.929410956217907369e-04
5.852340202174088130e-12,7.606233802247418241e-02,4.064212025126531791e-01,8.764047109089996290e-01,1.255216632332215143e+00,1.376303301104690346e+00,1.202678725961503492e+00,8.124303706684870008e-01,3.396280817569525823e-01,-9.414136091534430761e-02,-4.223915950674097530e-01,-6.152834526522212855e-01,-6.373565910956213720e-01,-5.222346633165735330e-01,-2.136178746563285324e-01,2.114115044191259285e-01,6.596134979001202492e-01,1.016507598373371790e+00,1.174230856276759383e+00,1.062093413054575386e+00,9.393950750571695707e-01,4.183895602829628135e-01,-3.422684457015807702e-01,-1.238392634151035399e+00,-2.138300765255151337e+00,-2.902331179812261741e+00,-3.405289129269204906e+00,-3.558667914853940850e+00,-3.540692457855645792e+00,-3.230553137766907223e+00,-2.595877170157522063e+00,-1.744639397147936588e+00,-8.076196115505152040e-01,-6.258688186062243419e-01,2.496651178227125289e-01,9.812062449958486310e-01,1.519362205081788542e+00,1.841491116196932731e+00,1.950933382990974518e+00,1.873502070107330386e+00,1.651946525984287373e+00,1.339103944462654461e+00,9.904535516656874927e-01,6.567881056170821186e-01,3.777173960628292804e-01,1.767184319626569078e-01,5.844700411690340047e-02,9.025310394640939649e-03,2.033102859755331338e-05
